[ALERT] PRIVESC | cgroup=7909 | pid=2138892 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2138923 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2138953 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2138986 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139016 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139046 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139078 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139109 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139139 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139169 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139200 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139230 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139264 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139295 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139327 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139360 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139393 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139425 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139457 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139488 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139521 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139564 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139594 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139625 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139658 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139690 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139722 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139753 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139785 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139817 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139849 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139881 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139913 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139944 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2139974 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140006 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140037 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140068 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140099 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140130 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140162 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140192 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140237 | flags=0x0010
[ALERT] PRIVESC | cgroup=7909 | pid=2140268 | flags=0x0010
